timestamp,smoke,gas,temperature,humidity,shock,motion,status
5263,899,419,59.84,55.27,1,1,1
5264,824,386,50.02,47.96,0,1,1
5265,895,380,45.28,58.53,0,1,1
5266,919,729,49.86,48.89,0,1,1
5267,982,564,56.73,49.24,1,1,1
5268,989,737,52.37,48.8,0,1,1
5269,833,740,67.6,49.23,1,1,1
5270,936,612,67.27,41.49,0,1,1
5271,995,383,37.66,56.09,0,1,1
5272,825,449,63.68,55.72,0,1,1
5273,969,665,63.32,45.74,1,1,1
5274,993,547,57.27,47.34,0,1,1
5275,1009,512,71.66,48.49,1,1,1
5276,950,467,53.7,53.56,1,1,1
5277,1004,720,60.81,58.41,0,1,1
5278,865,494,55.23,58.07,1,1,1
5279,1003,593,60.75,47.32,0,1,1
5280,1000,446,49.07,49.19,0,1,1
5281,994,553,63.21,45.65,0,1,1
5282,953,589,44.51,51.18,0,1,1
5283,927,443,56.25,51.63,0,1,1
5284,950,434,62.91,44.42,1,1,1
5285,802,729,56.41,51.37,0,1,1
5286,858,531,45.87,52.32,1,1,1
5287,850,642,53.86,54.63,1,1,1
5288,905,663,58.14,49.27,0,1,1
5289,878,382,54.01,44.98,1,1,1
5290,820,519,63.67,52.7,0,1,1
5291,881,497,71.83,46.02,0,1,1
5292,941,611,41.54,53.81,0,1,1
5293,843,577,67.0,48.92,1,1,1
5294,921,453,51.19,52.98,1,1,1
5295,919,743,49.4,45.36,1,1,1
5296,892,442,43.83,50.38,0,1,1
5297,851,653,66.74,52.26,1,1,1
5298,857,400,59.68,49.52,0,1,1
5299,828,426,39.54,44.67,1,1,1
5300,822,442,67.26,50.83,0,1,1
5301,810,474,56.3,50.72,1,1,1
5302,891,651,56.96,56.04,0,1,1
5303,847,587,56.95,45.85,0,1,1
5304,892,598,48.51,41.2,0,1,1
5305,828,693,64.99,38.35,0,1,1
5306,885,489,48.16,46.18,0,1,1
5307,977,423,69.59,55.31,0,1,1
5308,1009,488,54.27,49.16,0,1,1
5309,1020,642,55.67,59.65,1,1,1
5310,888,398,72.42,52.13,1,1,1
5311,828,454,54.75,49.43,0,1,1
5312,996,725,48.84,48.83,0,1,1
5313,912,585,67.45,49.5,1,1,1
5314,984,652,49.98,46.97,1,1,1
5315,911,649,67.54,46.79,0,1,1
5316,918,582,46.34,51.11,1,1,1
5317,866,404,64.81,44.06,1,1,1
5318,953,469,45.78,53.72,0,1,1
5319,806,537,57.17,46.08,1,1,1
5320,857,690,68.5,47.72,0,1,1
5321,876,551,45.39,55.73,1,1,1
5322,935,403,53.97,54.88,1,1,1
5323,813,708,62.44,53.42,1,1,1
5324,943,707,58.62,49.83,0,1,1
5325,837,740,50.14,42.42,1,1,1
5326,871,528,50.41,52.83,0,1,1
5327,917,571,61.86,50.62,0,1,1
5328,993,660,49.94,53.84,1,1,1
5329,965,610,62.75,54.81,1,1,1
5330,910,652,56.6,54.91,1,1,1
5331,869,562,85.11,54.35,0,1,1
5332,948,395,53.31,49.84,1,1,1
5333,871,572,47.54,49.71,0,1,1
5334,905,416,61.83,49.4,1,1,1
5335,969,473,56.27,44.75,1,1,1
5336,939,461,84.3,57.38,0,1,1
5337,991,511,44.55,51.71,1,1,1
5338,996,514,62.98,54.29,1,1,1
5339,915,620,36.33,48.63,1,1,1
5340,971,487,38.19,52.99,0,1,1
5341,879,733,46.8,47.42,1,1,1
5342,920,594,53.53,50.91,1,1,1
5343,847,546,51.18,55.09,1,1,1
5344,1014,571,44.71,46.69,0,1,1
5345,818,723,41.27,48.37,0,1,1
5346,858,530,60.14,48.17,0,1,1
5347,925,618,67.69,56.81,1,1,1
5348,992,521,65.0,47.89,0,1,1
5349,994,399,50.14,52.4,1,1,1
5350,841,743,73.41,48.95,0,1,1
5351,914,569,58.73,46.1,0,1,1
5352,841,437,57.29,55.98,0,1,1
5353,815,412,56.34,47.27,0,1,1
5354,1001,430,41.22,43.8,1,1,1
5355,920,492,62.66,58.63,1,1,1
5356,807,514,36.44,51.62,1,1,1
5357,944,383,48.78,49.62,0,1,1
5358,927,640,65.71,48.03,1,1,1
5359,800,515,62.41,54.02,1,1,1
5360,911,643,41.48,46.82,1,1,1
5361,873,540,60.29,48.52,0,1,1
5362,832,452,41.73,54.86,1,1,1
5363,868,695,61.02,50.28,0,1,1
5364,813,584,82.86,53.93,1,1,1
5365,951,563,44.96,56.37,1,1,1
5366,968,415,81.25,52.66,0,1,1
5367,822,459,60.81,43.09,0,1,1
5368,953,401,59.5,53.13,1,1,1
5369,884,473,52.36,47.82,1,1,1
5370,953,417,75.98,50.74,0,1,1
5371,974,433,49.38,45.4,0,1,1
5372,1014,453,66.6,47.21,1,1,1
5373,920,588,70.87,52.66,1,1,1
5374,956,743,40.79,52.28,1,1,1
5375,841,564,61.5,53.43,1,1,1
5376,865,719,57.51,51.46,0,1,1
5377,888,468,64.03,48.78,1,1,1
5378,902,602,57.06,48.18,0,1,1
5379,923,405,69.62,46.33,1,1,1
5380,838,639,44.06,46.11,1,1,1
5381,825,586,55.42,48.38,0,1,1
5382,855,674,47.23,51.08,0,1,1
5383,961,528,63.81,51.87,0,1,1
5384,952,585,60.68,53.24,1,1,1
5385,965,610,56.2,45.07,0,1,1
5386,894,474,49.66,45.06,0,1,1
5387,975,488,46.62,56.83,1,1,1
5388,852,505,50.45,50.98,1,1,1
5389,835,538,52.39,53.6,0,1,1
5390,971,504,53.8,49.46,0,1,1
5391,928,432,56.11,61.5,1,1,1
5392,827,688,46.72,60.88,1,1,1
5393,941,493,64.97,47.98,0,1,1
5394,911,516,40.24,50.76,1,1,1
5395,957,539,53.32,46.16,1,1,1
5396,900,710,57.11,52.6,1,1,1
5397,882,405,56.48,47.51,1,1,1
5398,883,404,37.55,56.43,0,1,1
5399,801,581,75.6,50.75,0,1,1
5400,1003,620,44.6,59.17,1,1,1
5401,1005,419,47.95,57.88,1,1,1
5402,841,569,66.1,47.33,1,1,1
5403,811,534,51.57,51.02,0,1,1
5404,1022,486,40.57,51.15,0,1,1
5405,813,505,56.47,43.26,1,1,1
5406,811,673,45.63,53.41,1,1,1
5407,847,695,62.5,48.09,1,1,1
5408,820,632,56.32,42.13,0,1,1
5409,839,476,70.9,48.15,1,1,1
5410,1021,496,47.47,44.01,0,1,1
5411,949,468,53.39,48.7,1,1,1
5412,844,417,50.05,54.66,0,1,1
5413,812,498,43.8,47.58,1,1,1
5414,824,658,60.75,51.64,1,1,1
5415,962,662,49.21,50.46,1,1,1
5416,807,562,43.26,47.68,1,1,1
5417,972,414,70.86,49.92,0,1,1
5418,936,473,52.83,50.92,1,1,1
5419,857,699,55.89,48.74,0,1,1
5420,828,497,62.99,50.63,1,1,1
5421,921,704,33.64,48.6,0,1,1
5422,888,506,45.88,49.02,1,1,1
5423,882,623,63.67,48.67,0,1,1
5424,980,632,65.22,50.24,0,1,1
5425,857,615,50.79,52.7,1,1,1
5426,979,457,74.09,52.78,0,1,1
5427,917,438,61.29,49.8,0,1,1
5428,878,566,57.82,46.33,1,1,1
5429,829,481,58.24,42.09,0,1,1
5430,978,445,58.38,58.19,1,1,1
5431,893,722,73.97,47.2,0,1,1
5432,979,650,57.63,49.42,1,1,1
5433,897,708,45.76,49.05,1,1,1
5434,804,663,51.06,48.55,1,1,1
5435,836,660,61.98,55.29,0,1,1
5436,981,514,63.9,51.15,0,1,1
5437,871,606,72.66,49.01,1,1,1
5438,862,722,54.31,57.13,0,1,1
5439,990,625,46.71,48.61,0,1,1
5440,880,502,48.37,47.65,0,1,1
5441,831,395,65.99,47.81,0,1,1
5442,1018,504,80.24,46.52,1,1,1
5443,1012,380,54.85,48.84,0,1,1
5444,803,687,61.46,46.57,1,1,1
5445,905,626,62.19,44.66,1,1,1
5446,886,425,58.67,49.31,0,1,1
5447,849,581,66.11,46.76,0,1,1
5448,904,634,58.82,55.04,1,1,1
5449,878,392,60.86,46.18,0,1,1
5450,977,466,51.52,43.2,0,1,1
5451,962,700,59.81,54.83,0,1,1
5452,873,514,52.05,46.05,1,1,1
5453,877,504,46.55,49.25,1,1,1
5454,940,532,47.23,49.24,1,1,1
5455,945,727,54.29,50.74,0,1,1
5456,870,580,57.12,52.1,1,1,1
5457,845,739,38.74,51.2,1,1,1
5458,899,516,45.29,48.37,0,1,1
5459,944,540,42.66,51.01,0,1,1
5460,832,650,50.46,52.11,0,1,1
5461,911,461,60.42,49.86,0,1,1
5462,917,463,60.24,48.36,1,1,1
5463,820,513,51.64,41.87,0,1,1
5464,949,496,50.01,48.93,1,1,1
5465,860,743,48.35,43.65,1,1,1
5466,927,412,51.25,54.64,0,1,1
5467,905,707,48.73,45.6,1,1,1
5468,871,554,64.32,49.64,0,1,1
5469,812,414,58.68,45.66,0,1,1
5470,994,688,46.87,48.04,1,1,1
5471,975,485,59.65,50.91,0,1,1
5472,920,658,49.45,51.99,0,1,1
5473,926,625,47.27,50.1,0,1,1
5474,982,516,51.03,49.29,1,1,1
5475,975,735,53.83,47.33,0,1,1
5476,839,526,76.38,52.25,1,1,1
5477,1014,520,69.7,48.88,0,1,1
5478,874,570,68.04,48.69,0,1,1
5479,910,494,45.6,52.1,0,1,1
5480,957,595,48.33,47.17,0,1,1
5481,949,666,58.26,52.91,0,1,1
5482,939,570,35.75,52.43,1,1,1
5483,982,683,37.54,48.28,0,1,1
5484,1015,492,63.89,53.61,0,1,1
5485,827,701,64.53,51.55,0,1,1
5486,928,538,66.73,46.77,1,1,1
5487,831,460,58.98,53.02,0,1,1
5488,1005,633,53.8,48.01,1,1,1
5489,827,616,35.01,56.23,0,1,1
5490,962,606,65.11,53.21,1,1,1
5491,921,571,41.61,43.93,1,1,1
5492,821,439,60.04,47.56,1,1,1
5493,841,453,73.74,46.43,1,1,1
5494,833,475,65.8,47.67,0,1,1
5495,818,399,46.7,53.19,1,1,1
5496,895,483,53.39,48.1,1,1,1
5497,898,509,28.28,45.66,0,1,1
5498,869,486,47.93,46.73,1,1,1
5499,803,528,53.79,50.85,1,1,1
5500,898,715,46.31,56.69,0,1,1
5501,974,513,62.54,50.39,0,1,1
5502,810,459,47.53,52.24,1,1,1
5503,817,635,46.52,51.12,1,1,1
5504,985,409,70.3,51.47,0,1,1
5505,912,714,38.9,55.18,1,1,1
5506,904,398,61.71,48.66,1,1,1
5507,958,439,52.5,49.35,1,1,1
5508,961,599,57.66,46.44,1,1,1
5509,983,612,31.61,44.32,0,1,1
5510,906,403,75.63,46.57,0,1,1
5511,893,695,55.55,46.83,0,1,1
5512,944,519,50.2,48.47,1,1,1
5513,880,689,53.78,49.01,1,1,1
5514,804,676,70.45,45.87,0,1,1
5515,973,738,49.7,51.58,1,1,1
5516,902,572,56.01,52.06,0,1,1
5517,881,505,40.13,46.75,1,1,1
5518,1021,626,57.98,49.15,0,1,1
5519,906,566,70.02,47.29,1,1,1
5520,874,384,56.84,46.44,1,1,1
5521,962,520,55.04,59.1,1,1,1
5522,924,383,65.65,55.24,1,1,1
5523,906,472,37.28,49.19,0,1,1
5524,889,428,58.19,56.25,1,1,1
5525,955,642,44.37,45.1,1,1,1
5526,856,554,35.86,47.68,0,1,1
5527,946,735,62.16,47.66,0,1,1
5528,858,610,43.52,45.13,0,1,1
5529,869,631,34.4,46.53,1,1,1
5530,945,698,41.5,55.45,1,1,1
5531,839,464,53.06,49.58,0,1,1
5532,949,617,58.46,46.89,1,1,1
5533,983,664,54.6,49.33,0,1,1
5534,975,625,63.04,49.28,0,1,1
5535,984,686,56.51,48.35,1,1,1
5536,860,440,57.3,49.05,1,1,1
5537,1020,474,57.8,46.16,0,1,1
5538,1018,714,52.45,47.85,0,1,1
5539,910,685,69.03,51.71,1,1,1
5540,1014,391,46.83,52.78,1,1,1
5541,1006,720,52.58,42.49,0,1,1
5542,941,631,72.22,48.9,0,1,1
5543,804,445,54.51,46.28,0,1,1
5544,860,479,55.52,48.17,0,1,1
5545,896,649,45.78,52.46,0,1,1
5546,1003,624,58.94,49.4,0,1,1
5547,851,622,44.25,44.91,0,1,1
5548,935,440,53.52,53.8,1,1,1
5549,806,568,64.28,50.01,1,1,1
5550,956,466,35.06,52.5,1,1,1
5551,913,382,53.67,50.37,0,1,1
5552,844,703,45.94,50.16,0,1,1
5553,807,689,61.89,44.43,1,1,1
5554,806,419,54.05,44.81,0,1,1
5555,969,495,60.1,51.81,0,1,1
5556,849,706,69.69,49.74,1,1,1
5557,819,416,52.48,54.44,0,1,1
5558,954,667,48.12,48.07,0,1,1
5559,894,682,44.53,48.46,0,1,1
5560,910,696,43.94,55.73,0,1,1
5561,914,562,60.42,50.09,0,1,1
5562,858,433,31.66,52.82,1,1,1
5563,905,430,54.71,50.19,0,1,1
5564,884,596,48.0,48.98,0,1,1
5565,809,439,62.24,52.64,1,1,1
5566,971,442,49.21,47.57,1,1,1
5567,900,555,50.76,47.31,0,1,1
5568,816,640,50.78,58.41,0,1,1
5569,960,626,38.66,51.45,1,1,1
5570,823,623,68.19,52.04,0,1,1
5571,1015,630,52.73,47.48,1,1,1
5572,986,455,58.1,48.08,1,1,1
5573,827,423,47.15,45.23,1,1,1
5574,910,547,44.09,55.86,0,1,1
5575,841,420,64.14,43.2,1,1,1
5576,942,561,50.02,54.04,1,1,1
5577,898,429,39.16,45.29,0,1,1
5578,815,464,72.06,52.1,0,1,1
5579,1018,716,82.63,49.6,0,1,1
5580,923,409,51.05,51.55,1,1,1
5581,876,729,58.93,48.74,0,1,1
5582,890,677,63.44,48.13,1,1,1
5583,982,434,62.91,46.0,1,1,1
5584,1011,432,89.08,48.77,1,1,1
5585,1013,483,57.86,45.65,1,1,1
5586,1019,690,71.7,49.31,1,1,1
5587,969,712,63.12,50.08,1,1,1
5588,956,623,74.29,49.78,1,1,1
5589,918,529,65.57,46.96,0,1,1
5590,821,495,53.55,50.77,0,1,1
5591,835,742,48.37,49.37,1,1,1
5592,880,597,65.49,41.79,0,1,1
5593,860,415,46.73,46.99,1,1,1
5594,984,553,70.52,50.98,0,1,1
5595,873,674,31.72,53.08,1,1,1
5596,985,411,57.37,52.58,0,1,1
5597,988,685,51.52,47.95,0,1,1
5598,992,542,56.32,54.24,1,1,1
5599,1000,710,46.8,52.41,0,1,1
5600,885,681,54.09,56.86,1,1,1
5601,995,432,42.46,54.03,0,1,1
5602,920,543,47.27,45.46,0,1,1
5603,950,559,71.74,50.87,1,1,1
5604,817,604,56.28,53.87,0,1,1
5605,876,586,55.47,50.97,1,1,1
5606,996,710,56.84,49.16,1,1,1
5607,814,665,41.57,49.64,0,1,1
5608,939,591,59.79,45.31,1,1,1
5609,884,427,38.25,51.38,1,1,1
5610,965,478,53.32,51.03,1,1,1
5611,917,418,52.56,46.89,1,1,1
5612,916,380,45.47,48.71,0,1,1
5613,968,432,55.31,49.93,0,1,1
5614,945,427,41.25,41.99,1,1,1
5615,946,588,60.32,51.28,1,1,1
5616,818,734,52.84,45.76,0,1,1
5617,947,608,49.99,45.92,1,1,1
5618,976,567,57.03,41.44,0,1,1
5619,982,466,56.08,47.72,1,1,1
5620,806,648,50.17,49.33,1,1,1
5621,809,621,62.8,50.47,1,1,1
5622,989,395,45.17,45.75,0,1,1
5623,812,412,57.19,53.82,0,1,1
5624,1010,601,50.46,50.37,0,1,1
5625,1002,687,46.51,54.12,0,1,1
5626,944,662,44.71,42.67,1,1,1
5627,922,470,55.9,52.13,0,1,1
5628,1022,677,63.06,53.19,0,1,1
5629,917,557,31.98,49.39,0,1,1
5630,952,747,61.31,56.68,0,1,1
5631,915,395,53.62,47.37,0,1,1
5632,809,700,51.48,44.15,0,1,1
5633,1016,593,63.82,50.11,0,1,1
5634,852,608,55.15,53.45,0,1,1
5635,1003,517,50.92,47.53,0,1,1
5636,899,534,49.01,55.61,0,1,1
5637,937,714,44.65,43.65,1,1,1
5638,939,521,40.37,53.81,1,1,1
5639,1019,609,56.41,43.41,1,1,1
5640,960,409,49.9,46.09,1,1,1
5641,916,485,49.3,41.56,0,1,1
5642,985,595,33.23,52.54,0,1,1
5643,985,506,63.81,51.07,1,1,1
5644,929,506,40.0,47.57,0,1,1
5645,956,725,69.11,47.16,1,1,1
5646,894,462,57.13,54.46,0,1,1
5647,1012,481,58.18,52.24,0,1,1
5648,923,579,55.34,45.58,1,1,1
5649,1019,600,41.62,53.61,1,1,1
5650,972,406,53.62,52.41,1,1,1
5651,834,577,40.55,56.49,1,1,1
5652,926,531,62.33,43.87,0,1,1
5653,977,704,53.5,52.91,1,1,1
5654,938,621,40.62,48.98,0,1,1
5655,876,391,48.52,48.44,1,1,1
5656,960,586,56.54,47.71,0,1,1
5657,883,462,53.38,48.39,0,1,1
5658,829,450,70.71,52.93,0,1,1
5659,1018,698,65.98,53.62,0,1,1
5660,913,481,52.59,48.42,0,1,1
5661,964,450,38.08,55.98,1,1,1
5662,827,717,49.3,48.08,0,1,1
5663,957,623,64.63,49.66,0,1,1
5664,988,482,82.04,55.54,1,1,1
5665,891,586,34.69,48.64,1,1,1
5666,830,416,56.59,53.21,0,1,1
5667,920,590,57.63,49.82,0,1,1
5668,983,673,55.31,50.31,1,1,1
5669,926,687,71.08,51.67,0,1,1
5670,949,524,45.78,53.75,0,1,1
5671,923,696,58.74,52.24,1,1,1
5672,958,740,43.01,42.44,0,1,1
5673,860,713,64.29,49.61,1,1,1
5674,1020,385,55.82,43.55,1,1,1
5675,897,743,47.5,58.46,1,1,1
5676,832,461,56.74,51.49,0,1,1
5677,928,570,43.54,44.47,1,1,1
5678,937,746,59.03,54.03,1,1,1
5679,1018,391,72.96,53.09,0,1,1
5680,869,387,41.98,45.37,1,1,1
5681,856,514,57.67,55.15,1,1,1
5682,986,749,56.01,54.17,0,1,1
5683,901,542,39.81,50.38,1,1,1
5684,1011,433,50.58,50.42,0,1,1
5685,977,594,67.42,48.6,0,1,1
5686,878,515,53.9,49.75,0,1,1
5687,842,392,48.6,45.13,0,1,1
5688,980,483,34.5,55.07,0,1,1
5689,868,669,67.13,42.61,1,1,1
5690,995,579,45.35,46.25,1,1,1
5691,916,591,59.44,47.36,1,1,1
5692,991,748,54.34,45.87,1,1,1
5693,914,576,54.56,54.73,1,1,1
5694,1021,543,35.36,45.04,1,1,1
5695,949,645,60.56,48.76,1,1,1
5696,884,628,62.31,47.44,0,1,1
5697,816,598,40.22,47.96,1,1,1
5698,928,516,57.41,47.63,0,1,1
5699,951,512,44.81,54.29,0,1,1
5700,867,566,63.78,45.07,1,1,1
5701,875,530,38.11,53.14,0,1,1
5702,901,599,46.69,54.21,1,1,1
5703,836,406,62.12,48.29,0,1,1
5704,870,648,61.88,45.97,1,1,1
5705,984,504,67.54,47.44,1,1,1
5706,1017,653,48.61,48.02,1,1,1
5707,823,439,52.24,54.3,1,1,1
5708,1019,522,48.28,46.75,1,1,1
5709,936,435,70.46,54.06,1,1,1
5710,835,507,68.78,58.03,0,1,1
5711,859,542,56.09,45.87,0,1,1
5712,996,545,47.0,42.49,1,1,1
5713,890,576,46.4,56.09,0,1,1
5714,959,474,64.29,49.0,1,1,1
5715,957,614,52.66,47.74,1,1,1
5716,899,617,60.14,46.63,0,1,1
5717,842,442,35.97,50.21,1,1,1
5718,804,455,47.53,49.15,0,1,1
5719,859,486,49.61,43.3,1,1,1
5720,858,699,56.62,47.05,1,1,1
5721,930,391,58.56,57.4,0,1,1
5722,977,387,69.17,57.96,1,1,1
5723,894,534,28.99,45.06,1,1,1
5724,996,729,65.7,43.6,0,1,1
5725,953,610,65.17,57.43,0,1,1
5726,926,423,54.07,48.35,0,1,1
5727,1022,644,34.38,55.1,1,1,1
5728,930,626,46.4,46.63,1,1,1
5729,839,592,40.09,48.34,1,1,1
5730,904,619,54.64,45.88,0,1,1
5731,954,659,50.51,52.5,0,1,1
5732,935,574,42.44,52.32,0,1,1
5733,844,423,52.31,47.4,0,1,1
5734,900,494,60.58,45.66,0,1,1
5735,901,664,54.06,52.54,1,1,1
5736,998,481,43.0,53.15,1,1,1
5737,804,732,66.67,46.06,1,1,1
5738,900,716,53.27,49.97,0,1,1
5739,833,675,60.06,49.79,0,1,1
5740,941,515,42.78,46.05,1,1,1
5741,913,729,41.68,46.68,1,1,1
5742,801,380,42.76,46.26,1,1,1
5743,898,703,52.43,48.4,1,1,1
5744,1008,577,53.95,52.04,1,1,1
5745,829,393,31.62,51.92,1,1,1
5746,909,688,45.26,56.11,1,1,1
5747,821,482,69.77,47.11,1,1,1
5748,864,612,39.54,45.67,1,1,1
5749,963,548,57.89,50.37,1,1,1
5750,865,639,46.29,51.65,0,1,1
5751,969,637,47.25,48.18,0,1,1
5752,869,657,55.44,49.47,0,1,1
5753,869,495,67.75,46.1,1,1,1
5754,900,414,42.54,45.95,1,1,1
5755,1017,562,54.95,55.9,1,1,1
5756,960,599,66.33,46.69,1,1,1
5757,998,664,56.53,54.42,0,1,1
5758,932,484,61.16,52.0,1,1,1
5759,979,650,76.68,47.77,0,1,1
5760,918,436,57.04,53.19,0,1,1
5761,810,608,64.31,51.25,1,1,1
5762,818,395,41.23,44.48,0,1,1
5763,867,457,47.47,53.24,1,1,1
5764,987,546,72.92,58.98,1,1,1
5765,841,641,71.83,48.76,0,1,1
5766,809,407,34.9,51.18,1,1,1
5767,925,414,64.18,52.23,1,1,1
5768,846,480,74.41,47.52,0,1,1
5769,902,667,68.95,46.52,1,1,1
5770,815,523,52.76,52.68,1,1,1
5771,947,607,64.65,47.09,0,1,1
5772,951,432,56.96,46.4,1,1,1
5773,811,463,69.29,53.12,0,1,1
5774,837,727,47.1,50.49,0,1,1
5775,951,389,65.74,51.36,1,1,1
5776,931,531,44.36,53.47,1,1,1
5777,906,395,58.77,52.77,0,1,1
5778,983,624,47.47,48.24,1,1,1
5779,930,508,45.44,47.86,0,1,1
5780,871,539,63.28,53.84,0,1,1
5781,948,690,59.68,50.42,1,1,1
5782,953,451,62.42,47.91,0,1,1
5783,816,397,56.09,52.36,0,1,1
5784,1003,714,57.25,49.31,1,1,1
5785,898,580,36.62,43.64,1,1,1
5786,819,650,58.19,45.61,0,1,1
5787,917,672,73.68,46.63,0,1,1
5788,901,657,56.46,49.53,0,1,1
5789,827,709,49.55,55.16,1,1,1
5790,857,655,61.14,49.16,0,1,1
5791,969,531,68.9,49.37,1,1,1
5792,822,466,55.58,44.85,1,1,1
5793,864,539,38.96,48.51,1,1,1
5794,813,679,61.81,49.13,1,1,1
5795,804,469,43.9,45.36,0,1,1
5796,876,734,66.71,50.55,0,1,1
5797,878,387,61.84,46.93,1,1,1
5798,969,509,41.87,52.24,1,1,1
5799,946,548,41.66,56.62,1,1,1
5800,807,682,26.77,54.4,1,1,1
5801,935,631,62.84,50.49,1,1,1
5802,958,658,68.63,50.76,1,1,1
5803,842,474,55.82,51.3,1,1,1
5804,802,409,56.95,50.25,0,1,1
5805,946,661,54.93,56.8,0,1,1
5806,900,684,66.89,46.39,0,1,1
5807,956,602,55.62,52.06,1,1,1
5808,867,713,55.12,46.79,0,1,1
5809,925,727,58.42,43.36,0,1,1
5810,1019,622,51.34,51.42,0,1,1
5811,874,421,42.1,54.8,1,1,1
5812,900,466,54.7,55.04,0,1,1
5813,1012,566,45.45,42.58,0,1,1
5814,802,560,52.6,54.58,1,1,1
5815,971,708,52.26,50.98,1,1,1
5816,849,674,48.05,51.03,1,1,1
5817,1015,745,54.15,42.55,1,1,1
5818,1012,485,59.72,47.76,1,1,1
5819,981,589,59.23,50.18,0,1,1
5820,1013,507,60.77,55.56,0,1,1
5821,993,706,48.88,50.91,0,1,1
5822,987,426,44.56,50.64,1,1,1
5823,878,446,49.75,48.41,1,1,1
5824,914,547,67.59,52.36,0,1,1
5825,994,673,69.8,48.56,1,1,1
5826,974,657,57.87,52.8,0,1,1
5827,860,709,50.65,49.17,0,1,1
5828,953,580,44.21,55.46,1,1,1
5829,989,679,67.06,47.56,0,1,1
5830,916,384,66.67,52.89,0,1,1
5831,1009,393,45.8,54.95,1,1,1
5832,1002,480,50.28,50.88,1,1,1
5833,819,691,57.84,45.84,0,1,1
5834,812,596,57.78,48.79,1,1,1
5835,965,393,71.62,54.54,0,1,1
5836,867,434,52.35,45.22,1,1,1
5837,943,445,43.28,52.97,1,1,1
5838,805,461,35.76,49.91,0,1,1
5839,833,617,53.93,52.28,0,1,1
5840,864,722,42.92,47.34,0,1,1
5841,944,550,73.83,47.83,1,1,1
5842,800,530,37.27,53.73,1,1,1
5843,875,662,64.8,49.71,0,1,1
5844,836,532,69.92,50.37,0,1,1
5845,861,548,60.92,52.82,1,1,1
5846,1006,427,57.29,51.91,0,1,1
5847,996,636,43.22,48.3,1,1,1
5848,1020,747,47.23,44.39,1,1,1
5849,898,624,60.24,55.95,1,1,1
5850,998,596,49.87,47.27,1,1,1
5851,1011,617,65.66,52.76,1,1,1
5852,974,547,60.66,57.17,1,1,1
5853,867,704,61.7,52.26,1,1,1
5854,805,710,44.43,50.75,1,1,1
5855,1015,625,59.42,45.51,0,1,1
5856,819,459,49.42,45.46,0,1,1
5857,803,653,46.55,52.84,0,1,1
5858,968,689,54.03,49.82,1,1,1
5859,1017,404,59.18,53.94,0,1,1
5860,847,449,63.21,50.65,0,1,1
5861,881,739,65.3,43.99,0,1,1
5862,888,443,50.76,48.95,0,1,1
5863,911,704,52.36,52.23,1,1,1
5864,946,516,47.7,48.1,0,1,1
5865,900,608,53.66,42.2,1,1,1
5866,815,392,49.64,55.67,1,1,1
5867,824,701,70.96,47.82,0,1,1
5868,926,726,50.37,39.81,1,1,1
5869,833,459,49.44,45.63,1,1,1
5870,902,412,26.23,47.77,1,1,1
5871,816,470,56.86,44.12,1,1,1
5872,855,692,68.6,47.89,1,1,1
5873,960,627,53.69,47.73,1,1,1
5874,934,740,62.64,47.49,0,1,1
5875,946,665,45.76,40.56,0,1,1
5876,882,601,44.04,49.25,0,1,1
5877,1018,597,72.94,49.69,1,1,1
5878,853,389,49.67,53.13,0,1,1
5879,848,722,51.91,50.33,1,1,1
5880,947,569,49.63,49.08,0,1,1
5881,805,600,43.99,50.77,1,1,1
5882,936,731,59.52,51.4,1,1,1
5883,842,616,56.21,51.95,0,1,1
5884,845,599,53.65,55.02,0,1,1
5885,984,594,55.46,51.32,1,1,1
5886,969,451,67.49,52.94,0,1,1
5887,842,645,59.11,49.32,0,1,1
5888,843,475,43.65,48.76,0,1,1
5889,952,397,40.03,49.82,1,1,1
5890,994,713,56.88,52.03,0,1,1
5891,864,545,55.13,55.22,0,1,1
5892,812,708,57.12,51.87,0,1,1
5893,856,688,47.26,46.15,1,1,1
5894,990,568,34.84,41.82,0,1,1
5895,944,665,55.15,47.27,1,1,1
5896,822,671,48.68,50.75,0,1,1
5897,959,404,49.3,54.46,0,1,1
5898,954,553,51.83,45.75,1,1,1
5899,814,601,66.57,54.84,1,1,1
5900,874,407,56.33,56.17,1,1,1
5901,927,449,41.79,48.61,1,1,1
5902,988,722,31.52,49.49,1,1,1
5903,859,572,54.85,49.28,0,1,1
5904,1021,555,37.46,51.26,1,1,1
5905,898,708,58.19,50.78,0,1,1
5906,830,510,36.36,55.25,0,1,1
5907,829,670,60.08,47.72,1,1,1
5908,892,634,55.29,57.55,1,1,1
5909,882,464,62.26,48.47,0,1,1
5910,852,679,48.14,52.58,0,1,1
5911,887,545,49.92,51.74,1,1,1
5912,971,505,57.88,49.95,1,1,1
5913,1017,440,78.58,49.96,0,1,1
5914,873,742,50.49,53.2,1,1,1
5915,979,418,53.95,47.27,0,1,1
5916,801,671,61.15,49.41,0,1,1
5917,868,746,59.43,52.81,1,1,1
5918,903,441,55.56,49.39,0,1,1
5919,885,721,51.5,38.4,1,1,1
5920,902,539,53.99,49.35,1,1,1
5921,980,710,60.97,40.64,1,1,1
5922,872,434,46.8,47.87,1,1,1
5923,991,594,44.2,48.21,0,1,1
5924,898,558,58.45,53.04,1,1,1
